check_id,check_url,last_checked_at,last_checked_status_code,supplier_name,supplier_is_beekeeper,supplier_postcode,country,sell_direct,medium,packaging_type,honey_type,next_check_at,check_enabled,parser,latitude,longitude
9c69b884-5915-11e8-b947-e4b3182e34ed,https://thelondonhoneycompany.co.uk/collections/honey/products/pure-honey-bell-heather-jar-250g,2018-06-20T00:00:00Z,0,London Honey Company,true,SE1 2NR,england,true,jar,glass,bell-heather,2018-06-24 03:00:00+00:00,false,simple,51.5016607260058,-0.076679836829259
a031c596-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-paul-vassey-bonby-3zc23,2018-11-10T15:47:10Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 13:23:24+00:00,false,simple,51.4433408763912,-0.17321318659058
a031dbc6-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fruity-honey-from-paul-vassey-bonby-3zc23,2018-11-10T15:43:46Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 10:50:03+00:00,false,simple,51.4433408763912,-0.17321318659058
a031eae4-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/a-spicy-honey-from-petworth-sussex,2018-11-10T15:44:36Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 10:24:51+00:00,false,simple,51.4433408763912,-0.17321318659058
a031f340-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/a-spicy-honey-from-petworth-sussex,2018-11-10T15:47:41Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 17:36:48+00:00,false,simple,51.4433408763912,-0.17321318659058
a031fdb8-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-honey-from-kings-somborne-hampshire,2018-11-10T15:42:54Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:54:34+00:00,false,simple,51.4433408763912,-0.17321318659058
a03204fc-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-honey-from-kings-somborne-hampshire,2018-11-10T15:45:08Z,404,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 11:15:24+00:00,false,simple,51.4433408763912,-0.17321318659058
a0320e7a-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-10T15:46:13Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 09:24:35+00:00,false,simple,51.4433408763912,-0.17321318659058
a0321366-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-yattendon,2018-11-10T15:47:08Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 16:05:43+00:00,false,simple,51.4433408763912,-0.17321318659058
a03218ca-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-10T15:45:31Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:29:20+00:00,false,simple,51.4433408763912,-0.17321318659058
a0321ed8-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/spicy-honey-from-matt-aldridge-woolley,2018-11-10T15:42:35Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 15:53:08+00:00,false,simple,51.4433408763912,-0.17321318659058
a03224b4-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-10T15:45:56Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:07:51+00:00,false,simple,51.4433408763912,-0.17321318659058
a0322bbc-77bb-11e8-83a4-e4b3182e34ed,http://www.hiveandkeeper.com/available/fresh-little-chesterford-honey-224g-s5w9b,2018-11-10T15:44:01Z,200,Hive And Keeper,false,SW18 3JY,england,true,jar,glass,wildflower,2018-11-11 14:29:33+00:00,false,simple,51.4433408763912,-0.17321318659058
